stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass,s_column_port,coupling_relation,d_active_rl_db_d_re_s,d_active_rl_db_d_im_s,jacobian_magnitude
158,old_285_replay,426102,2,0.699999988079071,edge,task,1,P10,8.872891279377521,0.3600438823360951,0.6654956509633638,0.23960763785063635,0.02915943485257047,0.05204547950004923,False,False,P11,y_neighbor,8.932617997226941,25.540399701900967,27.05741453312281
175,old_285_replay,426113,4,0.800000011920929,edge,combined,-1,P10,-2.521052488407915,1.3367574845864334,0.17475516858322312,0.23360527957378743,0.17834284301281889,0.18435258114526762,False,False,P00,x_neighbor,-0.0,-0.0,0.0
175,old_285_replay,426113,4,0.800000011920929,edge,combined,-1,P10,-2.521052488407915,1.3367574845864334,0.17475516858322312,0.23360527957378743,0.17834284301281889,0.18435258114526762,False,False,P10,self,-0.9012580879685238,6.434922934280745,6.497730319985663
175,old_285_replay,426113,4,0.800000011920929,edge,combined,-1,P10,-2.521052488407915,1.3367574845864334,0.17475516858322312,0.23360527957378743,0.17834284301281889,0.18435258114526762,False,False,P01,diagonal,-0.0,-0.0,0.0
175,old_285_replay,426113,4,0.800000011920929,edge,combined,-1,P10,-2.521052488407915,1.3367574845864334,0.17475516858322312,0.23360527957378743,0.17834284301281889,0.18435258114526762,False,False,P11,y_neighbor,22.8881179922768,28.572850502344075,36.60974912585019
177,old_285_replay,426113,4,0.800000011920929,edge,task,1,P10,9.461268628579413,0.33646242334241744,0.7110070211375038,0.23922714534539788,0.014386983428798378,0.038838140107085334,False,False,P00,x_neighbor,-0.0,-0.0,0.0
177,old_285_replay,426113,4,0.800000011920929,edge,task,1,P10,9.461268628579413,0.33646242334241744,0.7110070211375038,0.23922714534539788,0.014386983428798378,0.038838140107085334,False,False,P10,self,22.73873659433373,12.222164173868354,25.81533340864462
177,old_285_replay,426113,4,0.800000011920929,edge,task,1,P10,9.461268628579413,0.33646242334241744,0.7110070211375038,0.23922714534539788,0.014386983428798378,0.038838140107085334,False,False,P01,diagonal,-0.0,-0.0,0.0
177,old_285_replay,426113,4,0.800000011920929,edge,task,1,P10,9.461268628579413,0.33646242334241744,0.7110070211375038,0.23922714534539788,0.014386983428798378,0.038838140107085334,False,False,P11,y_neighbor,8.59639378992342,24.04060413557855,25.53132651068155
178,old_285_replay,426113,4,0.800000011920929,edge,task,2,P11,8.79583701469919,0.36325211303472477,0.6354757392215691,0.2308379050545387,0.029882831682603223,0.051736507389065545,False,False,P00,diagonal,-0.0,-0.0,0.0
178,old_285_replay,426113,4,0.800000011920929,edge,task,2,P11,8.79583701469919,0.36325211303472477,0.6354757392215691,0.2308379050545387,0.029882831682603223,0.051736507389065545,False,False,P10,y_neighbor,7.775417345923312,27.993308766619503,29.053097091473422
178,old_285_replay,426113,4,0.800000011920929,edge,task,2,P11,8.79583701469919,0.36325211303472477,0.6354757392215691,0.2308379050545387,0.029882831682603223,0.051736507389065545,False,False,P01,x_neighbor,-0.0,-0.0,0.0
178,old_285_replay,426113,4,0.800000011920929,edge,task,2,P11,8.79583701469919,0.36325211303472477,0.6354757392215691,0.2308379050545387,0.029882831682603223,0.051736507389065545,False,False,P11,self,23.2086848144542,5.754566478918905,23.91146348881587
179,old_285_replay,426113,4,0.800000011920929,edge,task,3,P10,8.841123414219858,0.3613631216907279,0.5845495830504861,0.21123466211413705,0.026383853340007757,0.046486205379412726,False,False,P00,x_neighbor,-0.0,-0.0,0.0
179,old_285_replay,426113,4,0.800000011920929,edge,task,3,P10,8.841123414219858,0.3613631216907279,0.5845495830504861,0.21123466211413705,0.026383853340007757,0.046486205379412726,False,False,P10,self,-7.454965798135246,22.85114476049115,24.036458389627377
179,old_285_replay,426113,4,0.800000011920929,edge,task,3,P10,8.841123414219858,0.3613631216907279,0.5845495830504861,0.21123466211413705,0.026383853340007757,0.046486205379412726,False,False,P01,diagonal,-0.0,-0.0,0.0
179,old_285_replay,426113,4,0.800000011920929,edge,task,3,P10,8.841123414219858,0.3613631216907279,0.5845495830504861,0.21123466211413705,0.026383853340007757,0.046486205379412726,False,False,P11,y_neighbor,27.593513780999576,18.75286701658312,33.36273406248152
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False,P00,y_neighbor,19.67651381551811,-11.056433217935819,22.57011101955304
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False,P10,diagonal,22.839479689117972,-36.698455768136085,43.22520663033866
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False,P01,self,9.748716840377552,16.937619902706217,19.54278506258539
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False,P11,x_neighbor,-27.45686889608454,-21.174307987003772,34.67320245240215
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False,P00,x_neighbor,-8.949335970225903,16.083904693319703,18.4060480411133
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False,P10,self,-13.262917179767642,11.864491571586115,17.795255895030383
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False,P01,diagonal,21.269133397107556,-1.4433895678175566,21.318053590992786
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False,P11,y_neighbor,17.062530259924024,14.76105563397795,22.561442823991005
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False,P00,x_neighbor,-17.12966079378329,14.49161483866142,22.4372943899702
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False,P10,self,-0.9464395466812026,17.38901520549442,17.414752298911353
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False,P01,diagonal,-1.305390855082266,19.451251098179085,19.49500486198825
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False,P11,y_neighbor,15.08545127741659,11.350550614457237,18.878713925865434
211,old_285_replay,426109,2,0.6000000238418579,interior,combined,-1,P11,8.08552530989971,0.3942064577913554,0.5645901541451191,0.22256508476942274,0.044026001609009546,0.06344195940916567,False,False,P00,diagonal,8.096159259731404,7.945104997370538,11.343389624718744
211,old_285_replay,426109,2,0.6000000238418579,interior,combined,-1,P11,8.08552530989971,0.3942064577913554,0.5645901541451191,0.22256508476942274,0.044026001609009546,0.06344195940916567,False,False,P10,y_neighbor,13.652340482080124,17.821275822589406,22.44959404050446
211,old_285_replay,426109,2,0.6000000238418579,interior,combined,-1,P11,8.08552530989971,0.3942064577913554,0.5645901541451191,0.22256508476942274,0.044026001609009546,0.06344195940916567,False,False,P01,x_neighbor,-3.4068582872923825,19.8317149056372,20.122216564985216
211,old_285_replay,426109,2,0.6000000238418579,interior,combined,-1,P11,8.08552530989971,0.3942064577913554,0.5645901541451191,0.22256508476942274,0.044026001609009546,0.06344195940916567,False,False,P11,self,-7.086632527363236,20.863139658472964,22.033859330285967
212,old_285_replay,426109,2,0.6000000238418579,interior,task,0,P11,7.591452033075058,0.4172798353442676,0.5371856723654164,0.2241567489139407,0.05428372380557203,0.07275725592248983,False,False,P00,diagonal,13.02992338258238,3.38912635554851,13.463472093402972
212,old_285_replay,426109,2,0.6000000238418579,interior,task,0,P11,7.591452033075058,0.4172798353442676,0.5371856723654164,0.2241567489139407,0.05428372380557203,0.07275725592248983,False,False,P10,y_neighbor,16.58731955976182,15.049952235483559,22.39732645803944
212,old_285_replay,426109,2,0.6000000238418579,interior,task,0,P11,7.591452033075058,0.4172798353442676,0.5371856723654164,0.2241567489139407,0.05428372380557203,0.07275725592248983,False,False,P01,x_neighbor,-8.144220014711399,17.860010041901905,19.629270958058086
212,old_285_replay,426109,2,0.6000000238418579,interior,task,0,P11,7.591452033075058,0.4172798353442676,0.5371856723654164,0.2241567489139407,0.05428372380557203,0.07275725592248983,False,False,P11,self,-12.454768687253347,16.67824629443535,20.815502936773665
213,old_285_replay,426109,2,0.6000000238418579,interior,task,1,P11,7.475386447510271,0.4228931763873502,0.4932044432466055,0.2085727936129116,0.0526078543354592,0.0695688951659095,False,False,P00,diagonal,7.1448124812013125,15.834860191555311,17.372136963472087
213,old_285_replay,426109,2,0.6000000238418579,interior,task,1,P11,7.475386447510271,0.4228931763873502,0.4932044432466055,0.2085727936129116,0.0526078543354592,0.0695688951659095,False,False,P10,y_neighbor,13.133256022272441,22.569742166204428,26.11274928450663
213,old_285_replay,426109,2,0.6000000238418579,interior,task,1,P11,7.475386447510271,0.4228931763873502,0.4932044432466055,0.2085727936129116,0.0526078543354592,0.0695688951659095,False,False,P01,x_neighbor,2.37438160430608,17.974787239809878,18.130931148711007
213,old_285_replay,426109,2,0.6000000238418579,interior,task,1,P11,7.475386447510271,0.4228931763873502,0.4932044432466055,0.2085727936129116,0.0526078543354592,0.0695688951659095,False,False,P11,self,0.96056885727187,20.516730953803965,20.539204988517405
230,old_285_replay,426110,4,0.699999988079071,interior,combined,-1,P11,5.677805485419947,0.5201273915905144,0.3184223550003228,0.16562018893042668,0.0649261989588541,0.07587657590383266,False,False,P00,diagonal,31.590967107416272,9.081794730243043,32.87047608879627
230,old_285_replay,426110,4,0.699999988079071,interior,combined,-1,P11,5.677805485419947,0.5201273915905144,0.3184223550003228,0.16562018893042668,0.0649261989588541,0.07587657590383266,False,False,P10,y_neighbor,16.19787057889702,-0.21327892861606287,16.19927465018386
230,old_285_replay,426110,4,0.699999988079071,interior,combined,-1,P11,5.677805485419947,0.5201273915905144,0.3184223550003228,0.16562018893042668,0.0649261989588541,0.07587657590383266,False,False,P01,x_neighbor,-27.843875486566173,18.79889481107482,33.59583081617802
230,old_285_replay,426110,4,0.699999988079071,interior,combined,-1,P11,5.677805485419947,0.5201273915905144,0.3184223550003228,0.16562018893042668,0.0649261989588541,0.07587657590383266,False,False,P11,self,-14.49269897000051,8.296770838219981,16.699542801435953
231,old_285_replay,426110,4,0.699999988079071,interior,task,0,P01,5.865569846571704,0.5090043661698493,0.39544937835631216,0.2012854601825156,0.07623338669215171,0.0898326823686587,False,False,P00,y_neighbor,19.51265851509388,7.324406900257403,20.842043536256323
231,old_285_replay,426110,4,0.699999988079071,interior,task,0,P01,5.865569846571704,0.5090043661698493,0.39544937835631216,0.2012854601825156,0.07623338669215171,0.0898326823686587,False,False,P10,diagonal,18.786145055113764,13.36131235912759,23.053067344497805
231,old_285_replay,426110,4,0.699999988079071,interior,task,0,P01,5.865569846571704,0.5090043661698493,0.39544937835631216,0.2012854601825156,0.07623338669215171,0.0898326823686587,False,False,P01,self,-11.868185965571032,12.261414750176309,17.064469806859467
231,old_285_replay,426110,4,0.699999988079071,interior,task,0,P01,5.865569846571704,0.5090043661698493,0.39544937835631216,0.2012854601825156,0.07623338669215171,0.0898326823686587,False,False,P11,x_neighbor,-19.22276925110098,15.347892413067035,24.598224716514686
232,old_285_replay,426110,4,0.699999988079071,interior,task,1,P11,5.258594304907803,0.5458461918507229,0.4414140379577168,0.24094417164867016,0.10135679653682966,0.1165367926286153,False,False,P00,diagonal,7.294538639562823,17.649102642468275,19.097149474423027
232,old_285_replay,426110,4,0.699999988079071,interior,task,1,P11,5.258594304907803,0.5458461918507229,0.4414140379577168,0.24094417164867016,0.10135679653682966,0.1165367926286153,False,False,P10,y_neighbor,13.22826711565959,13.63432068557423,18.996887940931753
232,old_285_replay,426110,4,0.699999988079071,interior,task,1,P11,5.258594304907803,0.5458461918507229,0.4414140379577168,0.24094417164867016,0.10135679653682966,0.1165367926286153,False,False,P01,x_neighbor,-11.963650871804749,13.327875845172938,17.909807836120933
232,old_285_replay,426110,4,0.699999988079071,interior,task,1,P11,5.258594304907803,0.5458461918507229,0.4414140379577168,0.24094417164867016,0.10135679653682966,0.1165367926286153,False,False,P11,self,3.9134171208478827,15.423986488665419,15.912705387968407
233,old_285_replay,426110,4,0.699999988079071,interior,task,2,P10,5.812968990258657,0.512096196833479,0.44514936519563947,0.22795929693952444,0.08719070763989381,0.10249915966646472,False,False,P00,x_neighbor,-8.859834580078607,14.501514683074738,16.993839968935475
233,old_285_replay,426110,4,0.699999988079071,interior,task,2,P10,5.812968990258657,0.512096196833479,0.44514936519563947,0.22795929693952444,0.08719070763989381,0.10249915966646472,False,False,P10,self,-3.030065449872715,16.688594848599553,16.961441408418565
233,old_285_replay,426110,4,0.699999988079071,interior,task,2,P10,5.812968990258657,0.512096196833479,0.44514936519563947,0.22795929693952444,0.08719070763989381,0.10249915966646472,False,False,P01,diagonal,14.424281798142111,14.344341623669822,20.34256724233105
233,old_285_replay,426110,4,0.699999988079071,interior,task,2,P10,5.812968990258657,0.512096196833479,0.44514936519563947,0.22795929693952444,0.08719070763989381,0.10249915966646472,False,False,P11,y_neighbor,16.535844921341173,13.714546196129021,21.48308508171956
234,old_285_replay,426110,4,0.699999988079071,interior,task,3,P10,6.919492535280671,0.45084304384175516,0.3932694493694718,0.1773027956037037,0.05294007618692369,0.06646440525463476,False,False,P00,x_neighbor,-14.13130109998477,24.04432339333706,27.889481139343676
234,old_285_replay,426110,4,0.699999988079071,interior,task,3,P10,6.919492535280671,0.45084304384175516,0.3932694493694718,0.1773027956037037,0.05294007618692369,0.06646440525463476,False,False,P10,self,13.82454531140447,13.418502922763453,19.26588367439414
234,old_285_replay,426110,4,0.699999988079071,interior,task,3,P10,6.919492535280671,0.45084304384175516,0.3932694493694718,0.1773027956037037,0.05294007618692369,0.06646440525463476,False,False,P01,diagonal,-25.229426236768397,-3.419812311683093,25.460146591951837
234,old_285_replay,426110,4,0.699999988079071,interior,task,3,P10,6.919492535280671,0.45084304384175516,0.3932694493694718,0.1773027956037037,0.05294007618692369,0.06646440525463476,False,False,P11,y_neighbor,-8.64285472722665,22.978431618741183,24.55009689376212
251,old_285_replay,426102,2,0.699999988079071,interior,combined,-1,P11,8.050597201024004,0.39579485090299876,0.5100653536447405,0.20188124059660548,0.040584413290940785,0.0581252919424351,False,False,P00,diagonal,17.750275114417,10.005482429223704,20.376013969346303
251,old_285_replay,426102,2,0.699999988079071,interior,combined,-1,P11,8.050597201024004,0.39579485090299876,0.5100653536447405,0.20188124059660548,0.040584413290940785,0.0581252919424351,False,False,P10,y_neighbor,17.64585726956593,10.53241196220132,20.55013334553852
251,old_285_replay,426102,2,0.699999988079071,interior,combined,-1,P11,8.050597201024004,0.39579485090299876,0.5100653536447405,0.20188124059660548,0.040584413290940785,0.0581252919424351,False,False,P01,x_neighbor,-12.465655402097868,19.407329539046952,23.06592734838589
251,old_285_replay,426102,2,0.699999988079071,interior,combined,-1,P11,8.050597201024004,0.39579485090299876,0.5100653536447405,0.20188124059660548,0.040584413290940785,0.0581252919424351,False,False,P11,self,-13.803633685860895,17.060532084129537,21.945433646365867
252,old_285_replay,426102,2,0.699999988079071,interior,task,0,P11,5.812797273990529,0.5121063208530939,0.4148219281460663,0.2124329314320685,0.08125471979964069,0.09552022725196023,False,False,P00,diagonal,20.684329623036973,6.441466659045088,21.664117445075725
252,old_285_replay,426102,2,0.699999988079071,interior,task,0,P11,5.812797273990529,0.5121063208530939,0.4148219281460663,0.2124329314320685,0.08125471979964069,0.09552022725196023,False,False,P10,y_neighbor,18.43343625155803,11.079111658166148,21.50670330790767
252,old_285_replay,426102,2,0.699999988079071,interior,task,0,P11,5.812797273990529,0.5121063208530939,0.4148219281460663,0.2124329314320685,0.08125471979964069,0.09552022725196023,False,False,P01,x_neighbor,-14.35671806785363,15.688708071604465,21.26619182260571
252,old_285_replay,426102,2,0.699999988079071,interior,task,0,P11,5.812797273990529,0.5121063208530939,0.4148219281460663,0.2124329314320685,0.08125471979964069,0.09552022725196023,False,False,P11,self,-12.618881423354338,11.333267466489733,16.9611060913984
